#Parameters = {BotGroundEdgeL=10; BotGroundReduction=10; BotGroundVIAn=4; SMAGndDist=6.64; SMAPinD=0.95; antBotSubstrateH1=1.575; antBotSubstrateH2=1.575; antBotSubstrateH3=1.575; antTopSubstrateH=0.254; c=299792458; coatingPadD=1; coaxL=2; coaxSPinD=0.8; coaxSSubstrateD=2.86; coaxXPinD=0.8; coaxXSubstrateD=2.86; copperH=0.035; edgeDistance=3.5; epsilion_r_feed=2.2; feedBotSubstrateH=0.254; feedTopSubstrateH=0.254; gndViaDist=2; lineW25=1; lineW45=0.35; lineW50=0.35; lineW80=0.1; microStripW=0.7; patchSeperation=11; quaterLambdaS=26.26500424389; quaterLambdaSExtra=1; quaterLambdaX=6.5447068809152; quaterLambdaXExtra=0.6; ratio=1.3; ratioTop=1.3; sFeedGndCutoutRadius=1.43; sFeedInputL=1; sFeedInputOffset=3.6666666666667; sFeedOffset=5.5; sFeedR=0.4; sFiltLineL=0; sFiltLineW=0.4; sFiltPadCutD=3; sFiltPadD=3; sPatchL=49.75; sPatchW=12; sSeperation=3; sShift180H=5; sShift180L=8.5; sShift90H1=3.3; sShift90H2=4; sShift90L1=37; sShift90L2=13.6; screwD=1.9; size=9.8; sizeTop=8.43; substrateSize=82; substrateSizeX=29; xABot=1.3; xCenter=8.65; xFeedGndCutoutRadius=1.43; xFeedInputOffset=4.8; xFeedOffset=5.5; xFeedR=0.4; xOffsetL=4.2391304347826; xOffsetLExtra=1; xOffsetW=2.2108695652174; xOffsetWExtra=1.75; xPatchCutoutR=0.4; xPatchCutoutW=0.05; xPatchL=11.078260869565; xPatchLTop=0.095295652173913; xPatchW=8.5217391304348; xPatchWTop=0.00073304347826087; xRatio=0.95; xShift180H=2; xShift180L=5; xShift90H=2; xShift90L=8.4}
#"Frequency / GHz"	"S2,1 [Magnitude in dB]"
#------------------------------------------
7.1545000076294	-26.706169587579
7.1647500991821	-26.593064491169
7.1750001907349	-26.662687819882
7.1852498054504	-26.911146234177
7.1954998970032	-27.259549612158
7.2057499885559	-27.654694117269
7.2160000801086	-28.104586316056
7.2262501716614	-28.562584429540
7.2364997863770	-28.961376321055
7.2467498779297	-29.334277541643
7.2569999694824	-29.697387847895
7.2672500610352	-29.987422771403
7.2775001525879	-30.295113031839
7.2877497673035	-30.901125976912
7.2979998588562	-32.005894336192
7.3082499504089	-33.519928141049
7.3185000419617	-34.951402106084
7.3287501335144	-35.750684364506
7.3390002250671	-36.081166402140
7.3492498397827	-36.340423073826
7.3594999313354	-36.502916569084
7.3697500228882	-36.568356530152
7.3800001144409	-36.713740117191
7.3902502059937	-36.881430223459
7.4004998207092	-36.968753204490
7.4107499122620	-37.119555925432
7.4210000038147	-37.350382942027
7.4312500953674	-37.516406856710
7.4415001869202	-37.713116431566
7.4517498016357	-38.036545164850
7.4619998931885	-38.331049609504
7.4722499847412	-38.610699683389
7.4825000762939	-39.037536842112
7.4927501678467	-39.482624632708
7.5029997825623	-39.853211778745
7.5132498741150	-40.349388970664
7.5234999656677	-40.913575516779
7.5337500572205	-41.341850848800
7.5440001487732	-41.833459648228
7.5542497634888	-42.447854689966
7.5644998550415	-42.891940324532
7.5747499465942	-43.313480502430
7.5850000381470	-43.922880081941
7.5952501296997	-44.384338661594
7.6055002212524	-44.728671075210
7.6157498359680	-45.322198276937
7.6259999275208	-45.846152505672
7.6362500190735	-46.138659449853
7.6465001106262	-46.690711359230
7.6567502021790	-47.253563919963
7.6669998168945	-47.400231733678
7.6772499084473	-47.682700492405
7.6875000000000	-47.950970624814
7.6977500915527	-47.557720384250
7.7080001831055	-47.104943269187
7.7182497978210	-46.648676636582
7.7284998893738	-45.599241365002
7.7387499809265	-44.466315119921
7.7490000724792	-43.484419043238
7.7592501640320	-42.154915000796
7.7694997787476	-40.639608706365
7.7797498703003	-39.253060001510
7.7899999618530	-37.694631588004
7.8002500534058	-35.974924812497
7.8105001449585	-34.720178764843
7.8207502365112	-34.388821986358
7.8309998512268	-35.053681076580
7.8412499427795	-36.475414780202
7.8515000343323	-38.158556213661
7.8617501258850	-39.684599248877
7.8720002174377	-41.031780217289
7.8822498321533	-42.235750891598
7.8924999237061	-43.249071950212
7.9027500152588	-44.122764822848
7.9130001068115	-44.847551562091
7.9232501983643	-45.431483447872
7.9334998130798	-45.988922530266
7.9437499046326	-46.444625894472
7.9539999961853	-46.770123314905
7.9642500877380	-47.170670360026
7.9745001792908	-47.572815504766
7.9847497940063	-47.829896563984
7.9949998855591	-48.200646682945
8.0052499771118	-48.709963905173
8.0155000686646	-49.056559930024
8.0257501602173	-49.463278068474
8.0360002517700	-50.152884209462
8.0462503433228	-50.684137959889
8.0565004348755	-51.099069263263
8.0667495727539	-51.904609067104
8.0769996643066	-52.537070013448
8.0872497558594	-52.625371703926
8.0974998474121	-53.039254918956
8.1077499389648	-52.959752469219
8.1180000305176	-51.544978453595
8.1282501220703	-50.262051279115
8.1385002136230	-48.139289489082
8.1487503051758	-44.655412359499
8.1590003967285	-41.958735436895
8.1692495346069	-40.914957789634
8.1794996261597	-41.541720744870
8.1897497177124	-43.452120313647
8.1999998092651	-45.379128960760
8.2102499008179	-46.296510703679
8.2204999923706	-47.280033343014
8.2307500839233	-48.605504457299
8.2410001754761	-49.262352175891
8.2512502670288	-49.779921073624
8.2615003585815	-50.944552867493
8.2717504501343	-51.853333901404
8.2819995880127	-52.249105402323
8.2922496795654	-53.301396195181
8.3024997711182	-54.657728536756
8.3127498626709	-55.163244606773
8.3229999542236	-55.886569605393
8.3332500457764	-57.471531046533
8.3435001373291	-58.301300549553
8.3537502288818	-58.310197335214
8.3640003204346	-59.222463080405
8.3742504119873	-60.211426267437
8.3844995498657	-59.539382908421
8.3947496414185	-59.090552053830
8.4049997329712	-59.547691975100
8.4152498245239	-58.874063831954
8.4254999160767	-57.591592361203
8.4357500076294	-57.334279366744
8.4460000991821	-56.874112498042
8.4562501907349	-55.525003691854
8.4665002822876	-54.835247649131
8.4767503738403	-54.532817995620
8.4870004653931	-53.527707255843
8.4972496032715	-52.720409047571
8.5074996948242	-52.529227500420
8.5177497863770	-51.987330058769
8.5279998779297	-51.277028798613
8.5382499694824	-51.161425005144
8.5485000610352	-51.060356992341
8.5587501525879	-50.589822751558
8.5690002441406	-50.534701918726
8.5792503356934	-50.805145702758
8.5895004272461	-50.687263152376
8.5997495651245	-50.715113824940
8.6099996566772	-51.293865617800
8.6202497482300	-51.642580254262
8.6304998397827	-51.828281983145
8.6407499313354	-52.689690519390
8.6510000228882	-53.649276205710
8.6612501144409	-54.124106513433
8.6715002059937	-55.281112204140
8.6817502975464	-57.032817001652
8.6920003890991	-57.884365106054
8.7022495269775	-59.264190945144
8.7124996185303	-61.774325065360
8.7227497100830	-62.108150526575
8.7329998016357	-62.661105320352
8.7432498931885	-63.798496114823
8.7534999847412	-61.895686166612
8.7637500762939	-61.284978289102
8.7740001678467	-61.248335958476
8.7842502593994	-59.472533761917
8.7945003509521	-58.811191312088
8.8047504425049	-58.723784070723
8.8149995803833	-57.263336436042
8.8252496719360	-56.417787871115
8.8354997634888	-56.109568084665
8.8457498550415	-54.759398887903
8.8559999465942	-53.688397540383
8.8662500381470	-53.182359850680
8.8765001296997	-52.037763598335
8.8867502212524	-50.929639540923
8.8970003128052	-50.375589375697
8.9072504043579	-49.515285812424
8.9174995422363	-48.503067981417
8.9277496337891	-47.943811761377
8.9379997253418	-47.312649514435
8.9482498168945	-46.416750738624
8.9584999084473	-45.805023098211
8.9687500000000	-45.263115436988
8.9790000915527	-44.426317153631
8.9892501831055	-43.679251544448
8.9995002746582	-43.066953467378
9.0097503662109	-42.234804183408
9.0200004577637	-41.371579010018
9.0302495956421	-40.733188753705
9.0404996871948	-40.197407788661
9.0507497787476	-39.852848716512
9.0609998703003	-40.060416810343
9.0712499618530	-40.902989290835
9.0815000534058	-42.121700115167
9.0917501449585	-43.621522910919
9.1020002365112	-45.595990649553
9.1122503280640	-47.835535140633
9.1225004196167	-49.919253204065
9.1327495574951	-52.482536609009
9.1429996490479	-55.916877847827
9.1532497406006	-58.705879264991
9.1634998321533	-61.892586454278
9.1737499237061	-65.605979819040
9.1840000152588	-63.241637609830
9.1942501068115	-62.626921861164
9.2045001983643	-61.173775542956
9.2147502899170	-58.793214580906
9.2250003814697	-58.137421284186
9.2352504730225	-56.854762835844
9.2454996109009	-54.741446962239
9.2557497024536	-53.513428984180
9.2659997940063	-52.076690585450
9.2762498855591	-50.127728888512
9.2864999771118	-48.724196938396
9.2967500686646	-47.603928254125
9.3070001602173	-46.300346234505
9.3172502517700	-45.305568888344
9.3275003433228	-44.846210738356
9.3377504348755	-44.517078262628
9.3479995727539	-44.245124990846
9.3582496643066	-44.361488684107
9.3684997558594	-44.688489452488
9.3787498474121	-44.782841975967
9.3889999389648	-44.888651308313
9.3992500305176	-45.209723380504
9.4095001220703	-45.266513471201
9.4197502136230	-45.068588086031
9.4300003051758	-45.081365575122
9.4402503967285	-44.998761091594
9.4504995346069	-44.557445819265
9.4607496261597	-44.242296229057
9.4709997177124	-43.990857728121
9.4812498092651	-43.379828517560
9.4914999008179	-42.731597332349
9.5017499923706	-42.177385659463
9.5120000839233	-41.309255173834
9.5222501754761	-40.266580117843
9.5325002670288	-39.295457273960
9.5427503585815	-38.158070909525
9.5530004501343	-36.879807984581
9.5632495880127	-35.720956637372
9.5734996795654	-34.623732967791
9.5837497711182	-33.531692829622
9.5939998626709	-32.610986154939
9.6042499542236	-31.898858913466
9.6145000457764	-31.287963469138
9.6247501373291	-30.803813853047
9.6350002288818	-30.507818394446
9.6452503204346	-30.304940074761
9.6555004119873	-30.127811102007
9.6657495498657	-30.045640809527
9.6759996414185	-30.033748193009
9.6862497329712	-29.992101024759
9.6964998245239	-29.970389486510
9.7067499160767	-30.014177774369
9.7170000076294	-30.027008651138
9.7272500991821	-30.012991653125
9.7375001907349	-30.061321831376
9.7477502822876	-30.106325202458
9.7580003738403	-30.100785794878
9.7682504653931	-30.145991901090
9.7784996032715	-30.226166725295
9.7887496948242	-30.255773283727
9.7989997863770	-30.319621491973
9.8092498779297	-30.460375914869
9.8194999694824	-30.579018971440
9.8297500610352	-30.720675333761
9.8400001525879	-30.973425397079
9.8502502441406	-31.222087220035
9.8605003356934	-31.400938587464
9.8707504272461	-31.549908449943
9.8809995651245	-31.519036043363
9.8912496566772	-31.251188437475
9.9014997482300	-30.949476449636
9.9117498397827	-30.646804395380
9.9219999313354	-30.298985889690
9.9322500228882	-30.023467198914
9.9425001144409	-29.828801816674
9.9527502059937	-29.606963262474
9.9630002975464	-29.414062661328
9.9732503890991	-29.300844335819
9.9834995269775	-29.165160006603
9.9937496185303	-29.017027436305
10.003999710083	-28.940802107799
10.014249801636	-28.861749561588
10.024499893188	-28.742862815336
10.034749984741	-28.678955110612
10.045000076294	-28.636942451169
10.055250167847	-28.542531675230
10.065500259399	-28.477512373730
10.075750350952	-28.456474558470
10.086000442505	-28.386341347747
10.096249580383	-28.315982605837
10.106499671936	-28.303287395871
10.116749763489	-28.259761408014
10.126999855042	-28.189493815027
10.137249946594	-28.178298636341
10.147500038147	-28.163613168288
10.157750129700	-28.103994882793
10.168000221252	-28.091766300648
10.178250312805	-28.105495971853
10.188500404358	-28.067697634566
10.198749542236	-28.053269293958
10.208999633789	-28.088182055075
10.219249725342	-28.078694769258
10.229499816895	-28.061710174308
10.239749908447	-28.104280614591
10.250000000000	-28.120798948635
